"Entidade Executora";"UF";"ANO";"Valor Transferido";"Valor aquisições da agricultura familiar";"Percentual.x";"Código IBGE";"Valor transferido";"Valor aquisições agricultura familiar";"Percentual.y"
"PREF MUN DE JANUARIA";"MG";2011;343500;80772,95;0,235146870451237;3135209;429012;127645,11;0,297532726357305
"PREF MUN DE JAPARAIBA";"MG";2011;30960;14631,48;0,472593023255814;3135308;32176;8427,68;0,261924415713575
"PREF MUN DE JAPARATINGA";"AL";NA;NA;NA;NA;2703601;75612;0;0
"PREF MUN DE JAPARATUBA";"SE";2011;267960;62612,38;0,2336631586804;2803302;278442;253802,7;0,91151011700821
"PREF MUN DE JAPERI";"RJ";2011;2023320;0;0;3302270;1922208;0;0
"PREF MUN DE JAPI";"RN";2011;71640;0;0;2405405;130764;0;0
"PREF MUN DE JAPIRA";"PR";2011;34980;10102;0,288793596340766;4112306;42520;15520;0,365004703668862
"PREF MUN DE JAPOATA";"SE";2011;162900;41062,5;0,25207182320442;2803401;164884;25585,7;0,155173940467238
"PREF MUN DE JAPONVAR";"MG";2011;67920;0;0;3135357;68420;16110;0,23545746857644
"PREF MUN DE JAPORA";"MS";2011;165480;35926,9;0,217107203287406;5004809;157158;59749,85;0,38018968172158
"PREF MUN DE JAPURA";"AM";2011;56628;0;0;1302108;236520;0;0
"PREF MUN DE JAPURA";"PR";2011;57540;17099;0,2971671880431;4112405;71920;18769,51;0,260977614015573
"PREF MUN DE JAQUEIRA";"PE";2011;169260;0;0;2607950;264220;318317,66;1,20474475815608
"PREF MUN DE JAQUIRANA";"RS";2011;22800;8616,43;0,377913596491228;4311122;23418;17348,66;0,740825860449227
"PREF MUN DE JARAGUA";"GO";2011;291120;111133,25;0,381743782632591;5211800;382060;94679,83;0,247814034444852
"PREF MUN DE JARAGUA DO SUL";"SC";2011;1411560;692509,05;0,490598380515175;4208906;1851220;1287844,51;0,695673399163795
"PREF MUN DE JARAGUARI";"MS";2011;52560;0;0;5004908;48120;0;0
"PREF MUN DE JARAMATAIA";"AL";2011;98280;0;0;2703700;117436;0;0
"PREF MUN DE JARDIM";"CE";2011;484560;0;0;2307106;796848;127429,8;0,159917324257575
"PREF MUN DE JARDIM";"MS";2011;349500;0;0;5005004;471460;71093,89;0,150795168200908
"PREF MUN DE JARDIM ALEGRE";"PR";2011;84540;24078,77;0,284821031464396;4112504;107600;38517,66;0,357970817843866
"PREF MUN DE JARDIM DE ANGICOS";"RN";NA;NA;NA;NA;2405504;10512;0;0
"PREF MUN DE JARDIM DE PIRANHAS";"RN";2011;175080;0;0;2405603;219256;0;0
"PREF MUN DE JARDIM DO MULATO";"PI";2011;46680;0;0;2205250;86752;2628;0,0302932497233493
"PREF MUN DE JARDIM DO SERIDO";"RN";2011;113580;30289,29;0,266678024300053;2405702;155260;37704,41;0,242846901970888
"PREF MUN DE JARDIM OLINDA";"PR";2011;7620;0;0;4112603;31132;0;0
"PREF MUN DE JARDINOPOLIS";"SC";2011;12000;0;0;4208955;19360;16762,16;0,865814049586777
"PREF MUN DE JARDINOPOLIS";"SP";2011;495900;119343,74;0,240660899374874;3525102;633156;113470,35;0,179213890415632
"PREF MUN DE JARI";"RS";2011;20700;6828,39;0,329873913043478;4311130;23460;13696,52;0,583824381926684
"PREF MUN DE JARINU";"SP";NA;NA;NA;NA;3525201;502340;73938,39;0,147187940438747
"PREF MUN DE JARU";"RO";2011;440160;165466,71;0,375924004907306;1100114;491216;164472,35;0,334826939676232
"PREF MUN DE JATAI";"GO";2011;772260;83948,97;0,108705578432134;5211909;1026044;396009,25;0,385957376096932
"PREF MUN DE JATAIZINHO";"PR";2011;104280;0;0;4112702;142200;0;0
"PREF MUN DE JATAUBA";"PE";2011;278700;0;0;2608008;280660;0;0
"PREF MUN DE JATEI";"MS";2011;27960;0;0;5005103;35000;0;0
"PREF MUN DE JATI";"CE";2011;111120;23858,15;0,21470617350612;2307205;174604;29642,52;0,169769993814575
"PREF MUN DE JATOBA";"MA";2011;169860;51647,5;0,304059225244319;2105450;187860;57673;0,306999893537741
"PREF MUN DE JATOBA";"PE";2011;126180;0;0;2608057;47952;55343,2;1,15413747080414
"PREF MUN DE JATOBA DO PIAUI";"PI";2011;105000;0;0;2205276;161752;0;0
"PREF MUN DE JAU";"SP";2011;1642080;29581,43;0,0180146095196336;3525300;2041556;0;0
"PREF MUN DE JAU DO TOCANTINS";"TO";2011;51120;0;0;1711506;71432;17169,14;0,240356422891701
"PREF MUN DE JAUPACI";"GO";2011;21900;0;0;5212006;29520;531,8;0,0180149051490515
"PREF MUN DE JAURU";"MT";2011;69000;19738,86;0,286070434782609;5105002;80520;28620,7;0,355448335817188
"PREF MUN DE JECEABA";"MG";2011;28440;3633,2;0,12774964838256;3135407;27180;9159,95;0,337010669610007
"PREF MUN DE JENIPAPO DE MINAS";"MG";2011;50580;11032,8;0,218125741399763;3135456;57960;17903,25;0,308889751552795
"PREF MUN DE JENIPAPO DOS VIEIRAS";"MA";2011;227580;0;0;2105476;265700;94628;0,356146029356417
"PREF MUN DE JEQUERI";"MG";2011;71880;21564;0,3;3135506;98060;29628;0,30214154599225
"PREF MUN DE JEQUIÁ DA PRAIA";"AL";2011;253620;0;0;2703759;333384;229480,97;0,688338282581048
"PREF MUN DE JEQUIE";"BA";2011;2134560;0;0;2918001;1455224;515542,85;0,354270442213707
"PREF MUN DE JEQUITAI";"MG";2011;56220;3526,28;0,0627228744219139;3135605;62880;0;0
"PREF MUN DE JEQUITIBA";"MG";2011;41940;0;0;3135704;41760;0;0
"PREF MUN DE JEQUITINHONHA";"MG";2011;157320;65395,85;0,41568681667938;3135803;215658;62754,13;0,290989112390915
"PREF MUN DE JEREMOABO";"BA";2011;596880;0;0;2918100;766932;0;0
"PREF MUN DE JERICO";"PB";2011;91560;0;0;2507408;109156;35754,7;0,327555974934955
"PREF MUN DE JERIQUARA";"SP";2011;59340;0;0;3525409;61344;0;0
"PREF MUN DE JERONIMO MONTEIRO";"ES";2011;81300;41628,73;0,512038499384994;3203106;97800;47751,05;0,488252044989775
"PREF MUN DE JERUMENHA";"PI";2011;118680;0;0;2205300;78996;0;0
"PREF MUN DE JESUANIA";"MG";2011;29100;7603,55;0,261290378006873;3135902;30640;9605,11;0,313482702349869
"PREF MUN DE JESUITAS";"PR";2011;53178;28963,8;0,544657565158524;4112751;67180;26085,9;0,38829860077404
"PREF MUN DE JESUPOLIS";"GO";2011;15240;7712,58;0,506074803149606;5212055;19000;10303,9;0,542310526315789
"PREF MUN DE JI-PARANA";"RO";2011;488940;13251,2;0,0271018938929112;1100122;708844;160642,54;0,226626084159561
"PREF MUN DE JIJOCA DE JERICOACOARA";"CE";2011;265440;7387,5;0,0278311482820977;2307254;334900;12441,24;0,0371491191400418
"PREF MUN DE JIQUIRICA";"BA";2011;155460;46638;0,3;2918209;214336;32272,32;0,150568826515378
"PREF MUN DE JITAUNA";"BA";NA;NA;NA;NA;2918308;255720;38117,69;0,149060261223213
"PREF MUN DE JOACABA";"SC";2011;189480;77683,5;0,40998258391387;4209003;278880;85781,54;0,30759301491681
"PREF MUN DE JOANESIA";"MG";2011;28260;6356,52;0,224929936305732;3136108;26600;3052,92;0,114771428571429
"PREF MUN DE JOANOPOLIS";"SP";2011;151380;33129,5;0,218849914123398;3525508;170020;6508,86;0,038282907893189
"PREF MUN DE JOAO ALFREDO";"PE";2011;394200;0;0;2608107;515132;102526,4;0,199029374995147
"PREF MUN DE JOAO CAMARA";"RN";2011;531660;0;0;2405801;488472;29394;0,0601754041173291
"PREF MUN DE JOAO COSTA";"PI";NA;NA;NA;NA;2205359;26404;1131,6;0,0428571428571429
"PREF MUN DE JOAO DIAS";"RN";2011;39000;11738;0,300974358974359;2405900;42900;12890;0,3004662004662
"PREF MUN DE JOAO DOURADO";"BA";2011;373560;109470,5;0,293046632401756;2918357;358408;175174,73;0,488757868127944
"PREF MUN DE JOAO LISBOA";"MA";2011;525660;54978,39;0,104589259216984;2105500;611804;192569,18;0,314756327189754
"PREF MUN DE JOAO MONLEVADE";"MG";2011;488880;43393,87;0,088761802487318;3136207;542394;16742,87;0,0308684646216588
"PREF MUN DE JOAO NEIVA";"ES";2011;184200;4469;0,0242616720955483;3203130;135912;0;0
"PREF MUN DE JOAO PESSOA";"PB";2011;4803960;54124;0,0112665384391211;2507507;6123048;795438,53;0,129908916278298
"PREF MUN DE JOAO PINHEIRO";"MG";2011;267780;18300;0,0683396818283666;3136306;334900;69102,5;0,206337712750075
"PREF MUN DE JOAO RAMALHO";"SP";2011;62700;5179,87;0,0826135566188198;3525607;58736;2323,94;0,0395658539907382
"PREF MUN DE JOAQUIM FELICIO";"MG";2011;50640;8275,8;0,163424170616114;3136405;62700;19318,3;0,308106858054226
"PREF MUN DE JOAQUIM GOMES";"AL";NA;NA;NA;NA;2703809;490200;0;0
"PREF MUN DE JOAQUIM NABUCO";"PE";2011;217800;0;0;2608206;331052;0;0
"PREF MUN DE JOAQUIM PIRES";"PI";2011;192120;11907,4;0,0619789714761607;2205409;223914;33408;0,149200139339211
"PREF MUN DE JOAQUIM TAVORA";"PR";2011;89700;25626,82;0,285694760312152;4112801;124460;26236,99;0,210806604531576
"PREF MUN DE JOCA CLAUDINO";"PB";2011;73560;35533;0,483047852093529;2513653;117400;53325,77;0,454222913117547
"PREF MUN DE JOCA MARQUES";"PI";2011;109920;0;0;2205458;165004;0;0
"PREF MUN DE JOIA";"RS";2011;45720;28685,95;0,627426727909011;4311155;54500;18581,6;0,340946788990826
"PREF MUN DE JOINVILLE";"SC";2011;4155228;1323985,74;0,318631309762064;4209102;4966168;1913949,69;0,385397692949574
"PREF MUN DE JORDANIA";"MG";2011;NA;0;NA;3136504;74020;16761,26;0,226442312888409
"PREF MUN DE JORDAO";"AC";2011;266880;0;0;1200328;332988;69804;0,209629175826156
"PREF MUN DE JOSE BOITEUX";"SC";2011;44100;0;0;4209151;58932;22178,2;0,376335437453336
"PREF MUN DE JOSE BONIFACIO";"SP";2011;183420;109594,14;0,597503761858031;3525706;235380;75244,6;0,319672869402668
"PREF MUN DE JOSE DA PENHA";"RN";NA;NA;NA;NA;2406007;130216;51836,5;0,398080880997727
"PREF MUN DE JOSE DE FREITAS";"PI";2011;482100;0;0;2205508;651080;184345;0,283137248878786
"PREF MUN DE JOSE GONCALVES DE MINAS";"MG";2011;15336;4815;0,313967136150235;3136520;35880;8836,11;0,246268394648829
"PREF MUN DE JOSE RAYDAN";"MG";2011;30096;2770,17;0,0920444577352472;3136553;26432;10714,4;0,405357142857143
"PREF MUN DE JOSELANDIA";"MA";2011;215940;59216,1;0,274224784662406;2105609;257620;92750;0,360026395466191
"PREF MUN DE JOSENOPOLIS";"MG";2011;45420;0;0;3136579;52620;0;0
"PREF MUN DE JOVIANIA";"GO";2011;81240;21847,41;0,268924298375185;5212105;82900;44457,56;0,536279372738239
"PREF MUN DE JUARA";"MT";2011;181020;9181,7;0,0507220196663352;5105101;237580;11191,07;0,0471044279821534
"PREF MUN DE JUAREZ TAVORA";"PB";2011;114720;0;0;2507606;155180;24317,1;0,156702538986983
"PREF MUN DE JUARINA";"TO";2011;11760;6920,83;0,588505952380952;1711803;27820;8921,92;0,3207016534867
"PREF MUN DE JUATUBA";"MG";2011;395760;0;0;3136652;430328;145645,55;0,338452413043074
"PREF MUN DE JUAZEIRINHO";"PB";NA;NA;NA;NA;2507705;194644;0;0
"PREF MUN DE JUAZEIRO";"BA";2011;3631440;2638,09;0,000726458374639262;2918407;3331204;1152022,62;0,34582770073523
"PREF MUN DE JUAZEIRO DO NORTE";"CE";2011;4081080;0;0;2307304;3194720;225480;0,0705789552762057
"PREF MUN DE JUAZEIRO DO PIAUI";"PI";2011;94800;0;0;2205516;139240;0;0
"PREF MUN DE JUCAS";"CE";2011;289680;226625,5;0,782330502623585;2307403;293879,2;170576,81;0,58043172160534
"PREF MUN DE JUCATI";"PE";2011;181500;0;0;2608255;215040;23722,84;0,110318266369048
"PREF MUN DE JUCURUCU";"BA";2011;193920;0;0;2918456;157760;0;0
"PREF MUN DE JUCURUTU";"RN";2011;207660;19282,48;0,0928560146393143;2406106;220040;37782,5;0,171707416833303
"PREF MUN DE JUINA";"MT";2011;288540;97689,55;0,338565016982048;5105150;544168;106129,85;0,195031405742344
"PREF MUN DE JUIZ DE FORA";"MG";2011;3726300;122283,45;0,0328163191369455;3136702;4206872,8;339999,2;0,0808199382686351
"PREF MUN DE JULIO BORGES";"PI";2011;97740;0;0;2205524;135680;0;0
"PREF MUN DE JULIO DE CASTILHOS";"RS";2011;105480;49003,15;0,464572904816079;4311205;146960;101002,77;0,687280688622754
"PREF MUN DE JULIO MESQUITA";"SP";2011;73080;15937;0,218076081007115;3525805;59424;7448,11;0,125338415455035
"PREF MUN DE JUMIRIM";"SP";2011;39540;17079,73;0,431960799190693;3525854;31542;12318,88;0,390554815801154
"PREF MUN DE JUNCO DO MARANHAO";"MA";2011;111552;0;0;2105658;105822;40416,5;0,381929088469316
"PREF MUN DE JUNCO DO SERIDO";"PB";2011;54660;12218,26;0,223532016099524;2507804;68640;21757,59;0,316981206293706
"PREF MUN DE JUNDIA";"AL";2011;86460;0;0;2703908;77980;5601;0,0718261092587843
"PREF MUN DE JUNDIA";"RN";2011;62460;0;0;2406155;66638;0;0
"PREF MUN DE JUNDIAI";"SP";NA;NA;NA;NA;3525904;5306992;1662575,73;0,313280240482744
"PREF MUN DE JUNDIAI DO SUL";"PR";2011;29100;13701;0,470824742268041;4112900;33640;10209,11;0,303481272294887
"PREF MUN DE JUNQUEIRO";"AL";2011;513300;0;0;2704005;629260;178727,06;0,284027365476909
"PREF MUN DE JUNQUEIROPOLIS";"SP";2011;232260;83046,47;0,357558210626023;3526001;357420;26930;0,075345531867271
"PREF MUN DE JUPI";"PE";2011;234060;18180,86;0,0776760659659916;2608305;265600;2484;0,00935240963855422
"PREF MUN DE JUPIA";"SC";2011;15600;6939,44;0,444835897435897;4209177;20460;7073,96;0,345745845552297
"PREF MUN DE JUQUIA";"SP";2011;327000;131013,53;0,400652996941896;3526100;406960;171797,24;0,422147729506585
"PREF MUN DE JUQUITIBA";"SP";2011;109728;0;0;3526209;240640;0;0
"PREF MUN DE JURAMENTO";"MG";2011;37680;0;0;3136801;53848;6622,2;0,122979497845788
"PREF MUN DE JURANDA";"PR";2011;54240;21674,58;0,399605088495575;4112959;66220;14428,95;0,217894140742978
"PREF MUN DE JUREMA";"PE";NA;NA;NA;NA;2608404;377724;0;0
"PREF MUN DE JUREMA";"PI";2011;96120;0;0;2205532;187132;0;0
"PREF MUN DE JURIPIRANGA";"PB";2011;113400;12719;0,11216049382716;2507903;256132;58582,6;0,228720347320913
"PREF MUN DE JURU";"PB";2011;104580;14027,65;0,134133199464525;2508000;85481,6;37149,06;0,43458545464755
"PREF MUN DE JURUA";"AM";2011;229020;0;0;1302207;384860;0;0
"PREF MUN DE JURUAIA";"MG";2011;60048;0;0;3136900;83580;19214,38;0,229892079444843
"PREF MUN DE JURUENA";"MT";2011;108960;0;0;5105176;135660;0;0
"PREF MUN DE JURUTI";"PA";2011;939840;0;0;1503903;1201818;289477,47;0,240866312536507
"PREF MUN DE JUSCIMEIRA";"MT";2011;74100;0;0;5105200;91856;0;0
"PREF MUN DE JUSSARA";"BA";2011;279360;77499,29;0,277417275200458;2918506;435130;143983;0,330896513685565
"PREF MUN DE JUSSARA";"GO";2011;133140;35385;0,265772870662461;5212204;176224;51752,3;0,293673392954422
"PREF MUN DE JUSSARA";"PR";2011;45960;0;0;4113007;61620;17675;0,286838688737423
"PREF MUN DE JUSSARI";"BA";2011;145260;50261,82;0,346012804626187;2918555;123270;4462,1;0,0361977772369595
"PREF MUN DE JUSSIAPE";"BA";2011;75540;0;0;2918605;85220;15300,75;0,179544121098334
"PREF MUN DE JUTAI";"AM";NA;NA;NA;NA;1302306;113088;522240,47;4,61800076046972
"PREF MUN DE JUTI";"MS";2011;66120;0;0;5005152;71980;0;0
"PREF MUN DE JUVENILIA";"MG";2011;40026;2664,5;0,0665692300004997;3136959;67400;11562,1;0,171544510385757
"PREF MUN DE KALORE";"PR";2011;34110;14766,93;0,432920844327177;4113106;49240;31584,99;0,641449837530463
"PREF MUN DE LABREA";"AM";2011;414624;0;0;1302405;571340;77363;0,135406237966885
"PREF MUN DE LACERDOPOLIS";"SC";2011;10080;3022,5;0,29985119047619;4209201;14760;4830;0,327235772357724
"PREF MUN DE LADAINHA";"MG";2011;111720;0;0;3137007;109944;70935,45;0,645196190788037
"PREF MUN DE LADARIO";"MS";2011;238560;0;0;5005202;403144;9935,44;0,0246448911555176
"PREF MUN DE LAFAIETE COUTINHO";"BA";2011;45180;0;0;2918704;68104;28568,8;0,419487842123811
"PREF MUN DE LAGAMAR";"MG";2011;47520;0;0;3137106;55638;0;0
"PREF MUN DE LAGARTO";"SE";2011;1225440;459270,6;0,374780160595378;2803500;1664024;305220,27;0,183422997504844
"PREF MUN DE LAGEDO DO TABOCAL";"BA";2011;126300;12983,47;0,102798653998416;2919058;147568;44440,51;0,301152756695219
"PREF MUN DE LAGES";"SC";2011;1243620;514749,06;0,413911854103343;4209300;1891736;856761,22;0,452896820698026
"PREF MUN DE LAGO DA PEDRA";"MA";2011;718140;43455;0,0605104854206701;2105708;957984;94142,5;0,0982714742626182
"PREF MUN DE LAGO DO JUNCO";"MA";2011;313734;66562;0,212160620143179;2105807;341938,4;0;0
"PREF MUN DE LAGO DOS RODRIGUES";"MA";2011;135960;0;0;2105948;309724;95410,2;0,30804910178094
"PREF MUN DE LAGO VERDE";"MA";2011;269700;58144,5;0,215589543937709;2105906;469665,6;135881;0,289314354723872
"PREF MUN DE LAGOA";"PB";2011;65520;0;0;2508109;57900;0;0
"PREF MUN DE LAGOA ALEGRE";"PI";2011;151920;0;0;2205557;155756;155713,32;0,999725981663628
"PREF MUN DE LAGOA BONITA DO SUL";"RS";2011;15120;10784,3;0,713247354497354;4311239;21940;12880,79;0,58709161349134
"PREF MUN DE LAGOA DA CANOA";"AL";2011;318180;93130,9;0,292698786850211;2704104;297160;82353;0,277133530757841
"PREF MUN DE LAGOA DA CONFUSAO";"TO";2011;95580;1209;0,0126490897677338;1711902;151764;7355,75;0,0484683455892043
"PREF MUN DE LAGOA DA PRATA";"MG";2011;242340;0;0;3137205;352100;111548,82;0,316810053961943
"PREF MUN DE LAGOA DANTA";"RN";2011;93480;10006,4;0,107043217800599;2406205;104040;17171,1;0,165043252595156
"PREF MUN DE LAGOA DE DENTRO";"PB";2011;136860;17956;0,131199766184422;2508208;244396;77180,12;0,315799440252705
"PREF MUN DE LAGOA DE PEDRAS";"RN";2011;118920;35676;0,3;2406304;138780;37379,5;0,269343565355239
"PREF MUN DE LAGOA DE SAO FRANCISCO";"PI";2011;133500;0;0;2205573;179061,6;4716;0,0263373051508531
"PREF MUN DE LAGOA DE VELHOS";"RN";2011;47790;18492,2;0,386947060054405;2406403;100160;18159,55;0,181305411341853
"PREF MUN DE LAGOA DO BARRO DO PIAUI";"PI";2011;74460;4665,65;0,0626598173515982;2205565;94176;0;0
"PREF MUN DE LAGOA DO CARRO";"PE";2011;179040;20610;0,115113941018767;2608453;247840;57830;0,233336023240801
"PREF MUN DE LAGOA DO ITAENGA";"PE";2011;280680;850;0,00302835969787659;2608503;471356;88979;0,18877239284108
"PREF MUN DE LAGOA DO MATO";"MA";2011;193080;59864;0,31004764864305;2105922;447716;99994;0,223342476033914
"PREF MUN DE LAGOA DO OURO";"PE";2011;192780;41793,5;0,216793754538853;2608602;205680;59187,05;0,287762786853364
"PREF MUN DE LAGOA DO PIAUI";"PI";2011;58500;0;0;2205581;59094;0;0
"PREF MUN DE LAGOA DO SITIO";"PI";2011;84600;0;0;2205599;96272;765;0,00794623566561409
"PREF MUN DE LAGOA DO TOCANTINS";"TO";NA;NA;NA;NA;1711951;90640;16197,6;0,178702559576346
"PREF MUN DE LAGOA DOS GATOS";"PE";NA;NA;NA;NA;2608701;321344;0;0
"PREF MUN DE LAGOA DOS PATOS";"MG";2011;41460;1140;0,0274963820549928;3137304;59600;12700;0,213087248322148
"PREF MUN DE LAGOA DOS TRES CANTOS";"RS";2011;17040;13049,4;0,76580985915493;4311270;29472;5055,5;0,171535694896851
"PREF MUN DE LAGOA DOURADA";"MG";2011;201180;40043,5;0,199043145441893;3137403;161060;46362,4;0,287857941139948
"PREF MUN DE LAGOA FORMOSA";"MG";2011;94320;0;0;3137502;130420;26805,89;0,205535117313295
"PREF MUN DE LAGOA GRANDE";"MG";2011;65640;5186,75;0,0790181291895186;3137536;82300;32369,74;0,39331397326853
"PREF MUN DE LAGOA GRANDE";"PE";2011;306540;34134,49;0,11135411365564;2608750;445204;0;0
"PREF MUN DE LAGOA GRANDE DO MARANHAO";"MA";2011;232260;0;0;2105963;283580;67900;0,239438606389731
"PREF MUN DE LAGOA NOVA";"RN";2011;199740;0;0;2406502;234480;27141,1;0,115750170590242
"PREF MUN DE LAGOA REAL";"BA";2011;167460;0;0;2918753;141246;0;0
"PREF MUN DE LAGOA SALGADA";"RN";2011;139980;0;0;2406601;127242;12843;0,100933653982176
"PREF MUN DE LAGOA SANTA";"GO";2011;14700;0;0;5212253;16420;0;0
"PREF MUN DE LAGOA SANTA";"MG";2011;510840;0;0;3137601;807284;190450;0,235914498491237
"PREF MUN DE LAGOA SECA";"PB";2011;273360;46187,19;0,168961040386304;2508307;357040;110292,9;0,308909085816715
"PREF MUN DE LAGOA VERMELHA";"RS";2011;411660;186901,09;0,454018097459068;4311304;504932;308675,5;0,611320930343096
"PREF MUN DE LAGOAO";"RS";2011;54600;16578,15;0,303629120879121;4311254;59060;15166;0,256789705384355
"PREF MUN DE LAGOINHA";"SP";2011;72900;26051,77;0,357363100137174;3526308;72180;0;0
"PREF MUN DE LAGOINHA DO PIAUI";"PI";2011;42480;0;0;2205540;43500;0;0
"PREF MUN DE LAGUNA";"SC";NA;NA;NA;NA;4209409;305682;84631,05;0,276859775845486
"PREF MUN DE LAGUNA CARAPA";"MS";2011;109200;4978,05;0,0455865384615385;5005251;118300;10794,52;0,0912469991546915
"PREF MUN DE LAJE";"BA";2011;388980;90337,65;0,232242403208391;2918803;419492;130534,8;0,311173514631983
"PREF MUN DE LAJE DO MURIAE";"RJ";2011;70680;0;0;3302304;68980;13057,15;0,189288924325892
"PREF MUN DE LAJEADO";"RS";2011;581220;152188,99;0,261844034960944;4311403;981392;128119,29;0,130548537179842
"PREF MUN DE LAJEADO";"TO";2011;45960;0;0;1712009;19536;6229,5;0,31887285012285
"PREF MUN DE LAJEADO DO BUGRE";"RS";2011;19020;0;0;4311429;19740;13700,7;0,694057750759878
"PREF MUN DE LAJEADO GRANDE";"SC";2011;8340;0;0;4209458;13000;7675,45;0,590419230769231
"PREF MUN DE LAJEADO NOVO";"MA";2011;120180;0;0;2105989;120222;0;0
"PREF MUN DE LAJEDAO";"BA";2011;68940;0;0;2918902;78640;0;0
"PREF MUN DE LAJEDINHO";"BA";2011;59616;7980;0,133856682769726;2919009;65693,6;55823,55;0,849756292850445
"PREF MUN DE LAJEDO";"PE";2011;712680;0;0;2608800;683280;0;0
"PREF MUN DE LAJES";"RN";2011;126240;4248,4;0,0336533586818758;2406700;162100;0;0
"PREF MUN DE LAJES PINTADAS";"RN";2011;55980;1975,71;0,0352931404072883;2406809;110646;15734,9;0,142209388500262
"PREF MUN DE LAJINHA";"MG";2011;144780;12623,86;0,0871933968780218;3137700;198100;157304,09;0,794064058556285
"PREF MUN DE LAMARAO";"BA";2011;134520;0;0;2919108;203488;77644,8;0,381569429155528
"PREF MUN DE LAMBARI";"MG";2011;99300;0;0;3137809;133740;47395,71;0,354386944818304
"PREF MUN DE LAMBARI DOESTE";"MT";2011;40920;0;0;5105234;55026;4530;0,0823247192236397
"PREF MUN DE LAMIM";"MG";2011;17640;0;0;3137908;6126;0;0
"PREF MUN DE LANDRI SALES";"PI";2011;69900;0;0;2205607;74304;0;0
"PREF MUN DE LAPA";"PR";2011;293280;40071,4;0,13663188761593;4113205;437676;122385,43;0,279625636315448
"PREF MUN DE LAPAO";"BA";2011;402420;186391,45;0,463176407733214;2919157;895086;317431;0,35463743148703
"PREF MUN DE LARANJA DA TERRA";"ES";2011;72480;25936,11;0,357838162251656;3203163;86220;49747,85;0,576987357921596
"PREF MUN DE LARANJAL";"MG";2011;45240;0;0;3138005;44946;7928;0,176389445111912
"PREF MUN DE LARANJAL";"PR";2011;66300;22992;0,346787330316742;4113254;67880;21781,75;0,32088612256924
"PREF MUN DE LARANJAL DO JARI";"AP";2011;462840;119977,8;0,259220897070262;1600279;573560;79954,1;0,139399714066532
"PREF MUN DE LARANJAL PAULISTA";"SP";2011;356100;0;0;3526407;430740;81979,1;0,190321539675907
"PREF MUN DE LARANJEIRAS";"SE";2011;392520;0;0;2803609;418056;0;0
"PREF MUN DE LARANJEIRAS DO SUL";"PR";2011;274620;82935,81;0,302002075595368;4113304;387624;138395,99;0,357036690194622
